# ccx tau_xx tau_yy tau_zz cp yplus
0.0224578 -5.51906e-05 2.85044e-05 0 -0.397827 3.27491
0.0221503 -5.61568e-05 2.92467e-05 3.66115e-22 -0.39561 3.31235
0.0218485 -5.7548e-05 3.02627e-05 -3.5753e-22 -0.393089 3.36265
0.0215524 -5.93981e-05 3.15907e-05 1.73195e-22 -0.39015 3.4266
0.0212618 -6.17688e-05 3.3266e-05 -1.67761e-22 -0.386803 3.50528
0.0209767 -6.47029e-05 3.52766e-05 6.26364e-25 -0.383006 3.59876
0.0206968 -6.80793e-05 3.75875e-05 1.5314e-22 -0.378019 3.70331
0.0204222 -7.18705e-05 4.0323e-05 2.90982e-22 -0.37155 3.81781
0.0201527 -7.68849e-05 4.3416e-05 2.69937e-25 -0.36757 3.95497
0.0198881 -8.29796e-05 4.54494e-05 -1.03501e-26 -0.367219 4.10261
0.0196285 -8.45929e-05 4.66436e-05 -1.25253e-22 -0.336639 4.15972
0.0193737 -8.5222e-05 5.27816e-05 5.77529e-26 -0.282222 4.21571
0.0929482 -3.86509e-05 -3.98749e-06 -1.10203e-39 -0.352808 1.82078
0.106153 -3.56379e-05 -3.32519e-06 -3.07049e-24 -0.298932 1.74022
0.119369 -3.6575e-05 -3.18401e-06 3.07432e-24 -0.303588 1.75457
0.132598 -3.5055e-05 -2.49603e-06 -6.30435e-21 -0.303779 1.70703
0.145838 -3.33771e-05 -2.04848e-06 4.44116e-37 -0.285215 1.65819
0.159087 -3.24052e-05 -1.68619e-06 -3.08872e-24 -0.273875 1.62712
0.172342 -3.06557e-05 -1.27724e-06 -6.33186e-21 -0.260186 1.57643
0.185602 -2.95431e-05 -1.13106e-06 3.16889e-21 -0.234948 1.5447
0.198862 -2.94113e-05 -1.09878e-06 3.17735e-21 -0.223172 1.53912
0.212124 -2.90598e-05 -1.04489e-06 -3.17589e-21 -0.213505 1.52796
0.225387 -2.87339e-05 -1.0062e-06 -3.10303e-24 -0.204911 1.51772
0.23865 -2.85238e-05 -9.89282e-07 -3.17866e-21 -0.198308 1.51076
0.251913 -2.85285e-05 -1.00286e-06 1.55239e-24 -0.193472 1.50975
0.265176 -2.86461e-05 -1.00354e-06 3.18132e-21 -0.192547 1.51154
0.278439 -2.86338e-05 -9.72109e-07 3.18009e-21 -0.193061 1.50969
0.291703 -2.86755e-05 -9.27894e-07 -6.3609e-21 -0.193502 1.5092
0.304968 -2.83924e-05 -8.07393e-07 -6.97797e-30 -0.196537 1.49972
0.318235 -2.79039e-05 -6.98121e-07 -3.18217e-21 -0.193613 1.48513
0.331502 -2.76964e-05 -6.22934e-07 3.1831e-21 -0.191566 1.47824
0.34477 -2.74864e-05 -5.39998e-07 -3.18382e-21 -0.19035 1.47136
0.358039 -2.70646e-05 -4.39841e-07 -1.59237e-21 -0.188538 1.45884
0.371309 -2.67724e-05 -3.872e-07 -1.59286e-21 -0.183904 1.45015
0.384579 -2.67361e-05 -3.38667e-07 3.18702e-21 -0.182067 1.44846
0.397849 -2.64594e-05 -2.61809e-07 -1.55605e-24 -0.181237 1.44025
0.41112 -2.62122e-05 -2.1764e-07 -7.95714e-22 -0.177362 1.43305
0.424391 -2.63044e-05 -1.78941e-07 -7.97346e-22 -0.175946 1.4352
0.437662 -2.59906e-05 -8.02025e-08 3.98523e-22 -0.177217 1.42622
0.450933 -2.55493e-05 -1.61176e-08 -9.96606e-23 -0.172128 1.41391
0.464205 -2.55006e-05 3.85427e-08 -2.51113e-42 -0.169487 1.41253
0.477476 -2.50823e-05 1.26599e-07 7.97563e-22 -0.168489 1.40098
0.490747 -2.47114e-05 1.6481e-07 -1.5956e-21 -0.161722 1.3908
0.504018 -2.47543e-05 2.01227e-07 -7.97893e-22 -0.159028 1.39229
0.517288 -2.45213e-05 2.65176e-07 -1.59594e-21 -0.157657 1.38616
0.530559 -2.41833e-05 3.12039e-07 -5.53883e-39 -0.153241 1.37709
0.543829 -2.41483e-05 3.60019e-07 5.73972e-41 -0.149527 1.37671
0.557098 -2.36975e-05 4.47541e-07 1.59594e-21 -0.148639 1.36473
0.570366 -2.31695e-05 4.864e-07 -3.19454e-21 -0.140356 1.35033
0.583634 -2.30503e-05 5.29003e-07 3.19593e-21 -0.135531 1.3478
0.596902 -2.27062e-05 5.77517e-07 -3.19568e-21 -0.131197 1.33884
0.610168 -2.23603e-05 6.06539e-07 -3.19644e-21 -0.124402 1.32971
0.623434 -2.22286e-05 6.41531e-07 -3.03724e-37 -0.118975 1.32696
0.636699 -2.19037e-05 6.95921e-07 -3.19587e-21 -0.114739 1.31875
0.649963 -2.13445e-05 7.42965e-07 -3.19835e-21 -0.107756 1.30351
0.663225 -2.08591e-05 7.80989e-07 -3.20096e-21 -0.0992853 1.29031
0.676485 -2.03801e-05 8.31475e-07 1.56278e-24 -0.0909313 1.27741
0.689744 -1.94388e-05 8.75634e-07 -3.12679e-24 -0.0815255 1.25
0.702999 -1.8455e-05 8.75586e-07 -1.28139e-20 -0.0657598 1.22005
0.716253 -1.76266e-05 8.71643e-07 -6.41148e-21 -0.0511763 1.19435
0.729506 -1.66277e-05 8.23434e-07 7.17465e-43 -0.0341438 1.16161
0.74276 -1.59357e-05 7.46919e-07 -6.42277e-21 -0.0152496 1.13787
0.756015 -1.54467e-05 6.60554e-07 -2.70576e-28 0.000715227 1.12037
0.769274 -1.50284e-05 5.54614e-07 3.21589e-21 0.017081 1.10448
0.782536 -1.45863e-05 4.201e-07 -3.21401e-21 0.0311626 1.08657
0.795802 -1.47633e-05 2.45675e-07 -3.21445e-21 0.0469871 1.08936
0.809072 -1.52874e-05 8.20922e-08 3.13917e-24 0.053186 1.10422
0.822342 -1.55859e-05 -1.26678e-07 -6.27806e-24 0.0595781 1.10949
0.835612 -1.62026e-05 -3.6598e-07 3.13844e-24 0.0630771 1.12436
0.848876 -1.71318e-05 -6.38206e-07 3.20968e-21 0.0622985 1.14765
0.862131 -1.82305e-05 -9.63359e-07 3.13638e-24 0.0566892 1.17386
0.875375 -1.951e-05 -1.32918e-06 -6.42347e-21 0.0470603 1.20313
0.888602 -2.09069e-05 -1.73598e-06 3.1334e-24 0.0319991 1.23314
0.901811 -2.26385e-05 -2.19613e-06 -1.28293e-20 0.0131355 1.2697
0.914998 -2.43368e-05 -2.71314e-06 3.12913e-24 -0.0144577 1.3016
0.92816 -2.72843e-05 -3.37261e-06 1.27968e-20 -0.0426503 1.36118
0.941292 -2.96208e-05 -4.14933e-06 -1.27808e-20 -0.0977779 1.39824
0.954401 -3.72257e-05 -5.13376e-06 6.23445e-24 -0.136653 1.55292
0.967488 -3.13821e-05 -5.32268e-06 1.27185e-20 -0.289718 1.40963
0.98051 -6.86554e-05 -1.11106e-05 -1.1619e-36 -0.172674 2.00981
0.993498 -5.61377e-05 6.42643e-06 6.05653e-21 -1.06909 2.17271
0.0145217 -0.00011815 -8.61742e-05 -9.3731e-22 -0.903035 4.14597
0.0152842 -8.84465e-05 -5.63238e-05 3.42588e-23 -0.79929 3.48602
0.0161528 -8.96304e-05 -5.41982e-05 -7.17896e-27 -0.806428 3.45522
0.0171419 -0.000103185 -6.05741e-05 -3.67545e-21 -0.882871 3.66455
0.01827 -0.000158416 -9.96094e-05 1.55109e-21 -0.945487 4.55867
0.0196355 -0.000133979 -6.34238e-05 -1.51224e-21 -1.47777 3.8289
0.0212977 -1.91146e-05 1.76864e-06 -5.87747e-39 -1.17391 1.30936
0.0232178 -1.76794e-05 -2.46318e-07 4.49788e-21 -0.936837 1.26883
0.0254199 -2.27798e-05 -4.24914e-06 3.89383e-38 -0.957084 1.42339
0.0279424 5.64757e-06 4.98238e-06 3.77001e-21 -0.840904 0.77342
0.0307977 -3.65707e-07 3.44475e-06 1.75664e-26 -0.676682 0.465245
0.034013 -1.35587e-05 -8.00515e-08 1.11507e-26 -0.590626 1.06368
0.0376124 -2.13273e-05 -1.76767e-06 -2.02374e-23 -0.492986 1.34379
0.0416162 -3.09871e-05 -4.20638e-06 -4.63686e-21 -0.440213 1.63027
0.0460462 -3.67831e-05 -5.41596e-06 -4.22368e-21 -0.413652 1.77942
0.0509159 -3.70209e-05 -5.11264e-06 -3.87594e-21 -0.396459 1.78192
0.0562293 -3.72486e-05 -5.17246e-06 -1.40137e-23 -0.359636 1.7924
0.0620021 -4.20596e-05 -6.23143e-06 -6.46616e-24 -0.347884 1.91117
0.0683471 -3.97889e-05 -4.90579e-06 -6.02069e-21 -0.375145 1.84898
0.0752535 -3.63888e-05 -4.33976e-06 5.5396e-24 -0.322379 1.77284
0.0825844 -4.03512e-05 -5.13231e-06 5.38124e-21 -0.319223 1.87376
5.25652e-05 -1.8788e-06 -1.17371e-05 5.56438e-22 0.997859 1.02897
0.000157696 -2.74908e-06 -1.79097e-05 -1.83671e-40 0.989985 1.26748
0.000262826 -3.99103e-06 -2.58916e-05 1.03398e-21 0.971644 1.5215
0.000380761 -6.20722e-06 -3.61555e-05 -9.78807e-22 0.947617 1.80952
0.000552073 -9.03996e-06 -4.00757e-05 -9.31979e-22 0.908397 1.94388
0.000763957 -1.00368e-05 -4.30376e-05 8.94538e-22 0.887149 2.01304
0.00097584 -1.26066e-05 -5.22916e-05 -1.46937e-39 0.850897 2.2191
0.00118772 -1.54328e-05 -6.15096e-05 2.44037e-23 0.800468 2.40744
0.00139961 -2.17663e-05 -8.6452e-05 -7.19886e-22 0.74404 2.85748
0.00168626 -3.20747e-05 -9.02001e-05 -4.32854e-23 0.603442 3.04142
0.00208866 -3.15812e-05 -7.07725e-05 4.77972e-27 0.567447 2.75631
0.00253206 -3.22554e-05 -6.74319e-05 -1.44741e-21 0.556551 2.71048
0.00297546 -3.80931e-05 -7.82883e-05 1.38482e-21 0.496352 2.93374
0.00342695 -4.71304e-05 -9.44234e-05 1.26698e-21 0.421418 3.24614
0.00391987 -4.99751e-05 -9.03831e-05 0 0.309966 3.23325
0.00444614 -4.93884e-05 -8.51187e-05 2.4643e-21 0.290606 3.16795
0.0049724 -5.79888e-05 -9.76651e-05 -9.5704e-27 0.222152 3.41835
0.00549867 -6.71746e-05 -0.000109154 3.15426e-23 0.0997771 3.64664
0.00602493 -9.67821e-05 -0.000161429 -3.5263e-21 -0.0131165 4.44954
0.00665031 -9.82215e-05 -0.000126049 -2.77942e-23 -0.439314 4.10585
0.0073796 -6.4151e-05 -6.66624e-05 4.66072e-21 -0.238331 3.145
0.00811367 -6.84962e-05 -6.83536e-05 1.17549e-38 -0.249886 3.23824
0.00884775 -8.41857e-05 -8.42839e-05 0 -0.328316 3.62631
0.00958889 -0.0001105 -0.000112985 0 -0.412996 4.21489
0.0103832 -9.94299e-05 -8.96273e-05 -2.96669e-23 -0.646169 3.84854
0.0112237 -7.19188e-05 -5.57682e-05 3.63748e-23 -0.520542 3.20992
0.0120641 -7.8763e-05 -5.95217e-05 2.22609e-21 -0.535391 3.37985
0.0129046 -9.18254e-05 -6.86345e-05 -1.93464e-21 -0.603232 3.68569
0.0137451 -0.000124564 -9.78447e-05 2.93874e-39 -0.654601 4.39303
5.52157e-05 -6.01835e-07 -2.70888e-06 3.58303e-23 1.00935 0.4774
0.000164233 -6.41668e-07 7.07861e-06 -6.13052e-22 1.00459 0.820525
0.000270313 -1.39878e-06 1.38574e-05 1.10203e-39 0.997534 1.21997
0.000386882 -2.45911e-06 2.18348e-05 7.34684e-40 0.983544 1.60088
0.000547574 -4.41951e-06 2.67767e-05 -9.65516e-22 0.963153 1.81509
0.000738656 -5.71532e-06 3.10881e-05 -8.85385e-22 0.946178 2.04761
0.000926325 -6.96043e-06 3.68154e-05 -7.97009e-22 0.923028 2.32256
0.00111064 -8.47557e-06 4.41897e-05 -1.65304e-39 0.895681 2.64419
0.00129158 -1.13243e-05 5.13254e-05 -5.75738e-22 0.858771 2.9565
0.0014691 -1.28129e-05 7.05898e-05 4.76055e-27 0.816178 3.57945
0.00171893 -1.98307e-05 7.29082e-05 1.04775e-21 0.718035 3.4822
0.00205094 -2.28118e-05 6.18987e-05 2.05712e-38 0.710317 3.29416
0.00238716 -2.47591e-05 6.05864e-05 1.73085e-23 0.687738 3.36695
0.00271589 -2.7547e-05 6.58409e-05 -1.57164e-23 0.651339 3.60611
0.00303749 -3.1149e-05 7.18419e-05 4.55858e-22 0.60795 3.86665
0.00335213 -3.49117e-05 8.48876e-05 -4.191e-22 0.558838 4.28782
0.003691 -3.89342e-05 8.89576e-05 -8.01577e-22 0.473683 4.25993
0.00405939 -4.0612e-05 8.1957e-05 -4.23223e-22 0.452305 4.17205
0.00442607 -4.21837e-05 7.97171e-05 -4.06678e-22 0.425939 4.2178
0.00478566 -4.51469e-05 8.29862e-05 -3.65451e-22 0.382756 4.39217
0.00513831 -4.92714e-05 8.87952e-05 3.32391e-22 0.332182 4.63039
0.00548413 -5.45366e-05 9.7608e-05 -9.63961e-24 0.274039 4.93773
0.00582327 -6.15978e-05 0.000106087 -5.25915e-22 0.191877 5.24579
0.00615741 -7.02751e-05 0.000134584 2.47701e-22 0.0971418 5.90124
0.00654632 -7.61621e-05 0.000137767 -8.94173e-24 -0.136655 4.99025
0.00698705 -6.76731e-05 8.89648e-05 1.21002e-23 -0.0415956 4.29746
0.00741862 -6.0217e-05 6.88701e-05 -4.63627e-22 -0.0307803 3.92091
0.00784123 -5.92497e-05 6.52201e-05 -7.86457e-24 -0.0592805 3.88936
0.00825506 -6.32207e-05 6.62997e-05 4.86913e-22 -0.0793045 4.01046
0.00866029 -6.9298e-05 7.13768e-05 0 -0.0983752 4.22079
0.00905711 -7.63744e-05 7.88611e-05 0 -0.130571 4.47433
0.00944567 -8.49046e-05 9.18497e-05 2.93874e-39 -0.174638 4.82229
0.00983852 -9.07592e-05 0.000106653 3.66613e-22 -0.253862 4.79096
0.0102516 -8.27501e-05 9.19275e-05 6.82922e-24 -0.310626 4.06983
0.0106724 -6.81995e-05 6.02876e-05 -5.7259e-22 -0.289502 3.53142
0.0110849 -6.04192e-05 4.82091e-05 6.796e-22 -0.29338 3.26942
0.0114893 -5.79038e-05 4.4124e-05 7.39047e-22 -0.302984 3.19532
0.0118858 -5.97532e-05 4.32346e-05 7.24687e-22 -0.303145 3.23803
0.0122744 -6.39833e-05 4.61253e-05 2.15757e-23 -0.305906 3.36846
0.0126554 -6.88296e-05 5.08765e-05 3.09209e-22 -0.312011 3.53042
0.0130289 -7.39419e-05 5.65759e-05 5.87945e-22 -0.323121 3.70507
0.0133951 -7.97113e-05 6.24441e-05 -5.87747e-39 -0.341282 3.88656
0.0137541 -8.69803e-05 7.05481e-05 -7.73119e-24 -0.366457 4.10858
0.0141115 -9.27226e-05 8.44152e-05 -2.51054e-22 -0.406609 4.1039
0.0144788 -8.37908e-05 7.64649e-05 6.14709e-22 -0.452272 3.3785
0.0148504 -6.41613e-05 4.62445e-05 -1.27521e-23 -0.444779 2.85057
0.0152152 -5.30368e-05 3.24349e-05 -5.07247e-22 -0.447885 2.5311
0.0155732 -4.77273e-05 2.58627e-05 6.23662e-22 -0.447751 2.37474
0.0159243 -4.57404e-05 2.18938e-05 -6.62425e-22 -0.442456 2.30299
0.016269 -4.52187e-05 2.05298e-05 2.08663e-23 -0.435433 2.28537
0.0166074 -4.57222e-05 2.09491e-05 1.29177e-21 -0.428099 2.30747
0.0169397 -4.64592e-05 2.21864e-05 6.36775e-22 -0.421212 2.34341
0.0172659 -4.77916e-05 2.38064e-05 1.2259e-21 -0.415403 2.3956
0.0175862 -4.98296e-05 2.58034e-05 -1.83405e-23 -0.411381 2.46503
0.0179008 -5.25474e-05 2.79972e-05 1.75076e-23 -0.409566 2.5483
0.0182096 -5.58484e-05 3.04e-05 2.6612e-22 -0.409925 2.64192
0.0185127 -6.02379e-05 3.36071e-05 1.55804e-23 -0.412069 2.75602
0.0188104 -6.23335e-05 3.88857e-05 -1.51176e-23 -0.416778 2.87253
0.0191027 -6.99712e-05 2.3635e-05 2.12301e-22 -0.430443 2.88136
