# ccx tau_xx tau_yy tau_zz cp yplus
0.0936397 -3.12707e-05 -3.27965e-06 -5.51013e-40 0.113441 0.840242
0.0879203 -3.39548e-05 -3.7191e-06 3.78638e-21 0.0960193 0.876198
0.0824636 -3.53375e-05 -4.42785e-06 -3.96622e-21 0.130117 0.894399
0.0772605 -3.29835e-05 -4.13799e-06 4.15518e-21 0.134513 0.86496
0.0722977 -3.1011e-05 -3.91322e-06 -4.3599e-21 0.149674 0.839638
0.0675726 -3.44706e-05 -4.37083e-06 4.57753e-21 0.122911 0.886123
0.0631012 -3.68864e-05 -5.40385e-06 -4.84707e-21 0.160845 0.917546
0.0588725 -3.3568e-05 -4.93223e-06 5.09916e-21 0.165817 0.876325
0.0548596 -3.25853e-05 -4.77946e-06 6.57125e-25 0.176358 0.864458
0.0510732 -3.1749e-05 -4.67197e-06 -3.67342e-40 0.174979 0.854339
0.0475028 -3.32416e-05 -5.06111e-06 -3.01983e-21 0.173635 0.875315
0.0441471 -3.24563e-05 -5.19173e-06 7.89081e-25 0.185197 0.866094
0.0410015 -2.88249e-05 -4.61433e-06 -3.43164e-21 0.186683 0.817237
0.0380488 -2.59139e-05 -4.10568e-06 8.44887e-38 0.179877 0.77581
0.0352932 -2.18864e-05 -3.47308e-06 2.79135e-37 0.171469 0.713902
0.0327232 -2.19331e-05 -3.56129e-06 0 0.140839 0.715738
0.0303331 -2.4024e-05 -4.15625e-06 2.46105e-38 0.1295 0.750321
0.0281209 -7.00159e-06 -1.29527e-06 -2.39759e-24 0.131988 0.406049
0.0260738 -3.74801e-05 -7.13458e-06 2.54468e-24 -0.0241451 0.941387
0.246845 -3.94636e-05 -2.24521e-06 -2.0558e-21 -1.15443 0.931125
0.252046 -3.82233e-05 -2.1846e-06 -1.99959e-21 -1.11144 0.916672
0.257396 -3.93669e-05 -2.23511e-06 1.94397e-21 -1.0915 0.930533
0.262901 -3.92588e-05 -2.27525e-06 -2.88416e-26 -1.07113 0.929489
0.268563 -3.91464e-05 -2.28591e-06 -7.35428e-21 -1.05067 0.928415
0.274384 -3.99993e-05 -2.32953e-06 -3.57716e-21 -1.03277 0.93875
0.280369 -3.98495e-05 -2.46888e-06 3.48e-21 -1.02553 0.937184
0.286519 -3.86984e-05 -2.47217e-06 1.034e-25 -1.00582 0.923814
0.292839 -4.00842e-05 -2.55319e-06 -1.0064e-25 -0.98757 0.940519
0.29933 -3.91997e-05 -2.78247e-06 3.2108e-21 -0.991751 0.930258
0.305995 -3.72922e-05 -2.7213e-06 9.54289e-26 -0.960744 0.907675
0.312839 -3.88722e-05 -2.85939e-06 -9.29896e-26 -0.94699 0.927028
0.319862 -3.73096e-05 -3.02107e-06 -1.18773e-20 -0.947677 0.908443
0.327069 -3.63158e-05 -2.94792e-06 5.78957e-21 -0.911585 0.896666
0.334476 -3.70333e-05 -3.1125e-06 -5.62466e-21 -0.909066 0.905793
0.342089 -3.57553e-05 -3.10629e-06 1.09607e-20 -0.891289 0.89039
0.349901 -3.62339e-05 -3.1594e-06 2.39822e-29 -0.872256 0.896719
0.357913 -3.57156e-05 -3.24942e-06 -5.21013e-21 -0.870149 0.890628
0.366128 -3.56382e-05 -3.24342e-06 -2.29462e-37 -0.845474 0.890088
0.374549 -3.56389e-05 -3.37719e-06 -4.95786e-21 -0.847477 0.89046
0.383181 -3.51835e-05 -3.37556e-06 1.47668e-25 -0.826382 0.885188
0.392029 -3.53274e-05 -3.5051e-06 9.43443e-21 -0.824394 0.887398
0.401118 -3.47594e-05 -3.54351e-06 1.83396e-20 -0.810439 0.880677
0.410448 -3.47409e-05 -3.644e-06 0 -0.802023 0.880885
0.420005 -3.42525e-05 -3.72319e-06 -5.11301e-37 -0.793477 0.875129
0.429792 -3.39742e-05 -3.79534e-06 -5.29253e-29 -0.780797 0.872045
0.439813 -3.361e-05 -3.89696e-06 -8.32984e-21 -0.773607 0.867839
0.450071 -3.3063e-05 -3.95127e-06 -2.48282e-25 -0.760228 0.861253
0.460595 -3.27829e-05 -4.04667e-06 7.91133e-21 -0.749888 0.858109
0.471398 -3.2073e-05 -4.09248e-06 -7.34684e-40 -0.738941 0.849291
0.482463 -3.19442e-05 -4.15844e-06 -1.50746e-20 -0.722703 0.848129
0.493788 -3.13658e-05 -4.23458e-06 -1.47245e-20 -0.717875 0.840948
0.505377 -3.11516e-05 -4.25789e-06 2.19394e-25 -0.69712 0.83865
0.517237 -3.09714e-05 -4.39671e-06 1.40521e-20 -0.696052 0.836768
0.529401 -3.01694e-05 -4.38842e-06 6.88766e-41 -0.677784 0.826459
0.541887 -3.02951e-05 -4.52001e-06 1.33292e-20 -0.667883 0.828765
0.554668 -2.92979e-05 -4.58343e-06 1.30187e-20 -0.661023 0.815597
0.567746 -2.8486e-05 -4.55645e-06 0 -0.637649 0.804851
0.58113 -2.83506e-05 -4.65094e-06 -7.34684e-40 -0.627449 0.803544
0.594829 -2.7592e-05 -4.65682e-06 2.42541e-20 -0.612609 0.79335
0.608878 -2.72115e-05 -4.67247e-06 1.80013e-25 -0.595198 0.788507
0.623302 -2.70714e-05 -4.74134e-06 1.75411e-25 -0.583576 0.787114
0.638085 -2.66938e-05 -4.81179e-06 2.24359e-20 -0.571421 0.782247
0.653222 -2.58454e-05 -4.83994e-06 0 -0.558815 0.770348
0.668725 -2.49891e-05 -4.81784e-06 3.41699e-28 -0.538437 0.758138
0.684611 -2.44058e-05 -4.82883e-06 -2.60909e-36 -0.521335 0.749892
0.700898 -2.3793e-05 -4.8199e-06 -1.54747e-25 -0.50255 0.741086
0.717605 -2.32673e-05 -4.82753e-06 1.5069e-25 -0.48475 0.733518
0.734755 -2.26068e-05 -4.82777e-06 -3.8423e-20 -0.467058 0.723681
