# ccx tau_xx tau_yy tau_zz cp yplus
0.0332769 -5.30985e-05 2.50238e-05 1.52856e-21 -0.339586 3.06383
0.0327788 -5.41491e-05 2.56767e-05 -1.46801e-24 -0.334538 3.10255
0.0322883 -5.58544e-05 2.65034e-05 1.43903e-24 -0.330273 3.15822
0.0318057 -5.7567e-05 2.71738e-05 -3.65495e-22 -0.32272 3.20523
0.0313329 -5.78952e-05 2.7327e-05 5.87747e-39 -0.309724 3.19836
0.0308698 -5.55846e-05 2.65355e-05 7.48975e-22 -0.303555 3.14347
0.0304141 -5.48079e-05 2.62544e-05 1.48638e-24 -0.295761 3.12896
0.029966 -5.3975e-05 2.59528e-05 -3.86166e-22 -0.288926 3.11319
0.0295256 -5.34583e-05 2.58512e-05 1.5136e-24 -0.282279 3.10675
0.0290923 -5.32719e-05 2.5935e-05 3.87942e-22 -0.276021 3.10999
0.0286663 -5.33354e-05 2.60966e-05 -3.88503e-22 -0.270221 3.11987
0.0282475 -5.35797e-05 2.63318e-05 1.50396e-24 -0.264885 3.13485
0.0278355 -5.40196e-05 2.6662e-05 1.492e-24 -0.259946 3.1555
0.0274304 -5.46665e-05 2.70938e-05 -1.47616e-24 -0.255354 3.18211
0.0270321 -5.55337e-05 2.76459e-05 2.88708e-39 -0.251086 3.21515
0.0266404 -5.66415e-05 2.8333e-05 0 -0.247103 3.25511
0.0262551 -5.80103e-05 2.91776e-05 -2.52428e-27 -0.243388 3.30251
0.0258764 -5.97291e-05 3.02086e-05 -3.51766e-22 -0.240181 3.35929
0.025504 -6.19402e-05 3.1368e-05 1.33088e-24 -0.2376 3.42812
0.0251381 -6.41866e-05 3.24791e-05 3.34054e-22 -0.232345 3.48839
0.0247799 -6.55694e-05 3.3569e-05 0 -0.223951 3.5215
0.0244292 -6.66404e-05 3.46678e-05 -1.27117e-24 -0.217975 3.56202
0.024085 -6.83302e-05 3.58185e-05 -3.17141e-22 -0.211799 3.61616
0.0237473 -7.02408e-05 3.7086e-05 1.54075e-22 -0.206044 3.6761
0.0234158 -7.24505e-05 3.85028e-05 2.36097e-24 -0.200436 3.74302
